time,P,G(i),H_sun,T2m,WS10m,Int
2025-07-13 07:30:00,400477.2,271.47,36.64,14.68,5.66,0.0
2025-07-13 08:30:00,483723.9,323.76,44.38,15.08,5.31,0.0
2025-07-13 09:30:00,731396.1,483.32,50.84,15.27,4.9,0.0
2025-07-13 10:30:00,1157767.8,772.25,55.03,15.64,4.62,0.0
2025-07-13 11:30:00,1087422.6,726.33,55.95,16.38,4.69,0.0
2025-07-13 12:30:00,1041251.7,694.98,53.35,16.96,4.83,0.0
2025-07-13 13:30:00,686012.1,455.75,47.92,17.53,5.1,0.0
2025-07-13 14:30:00,787723.5,524.56,40.74,17.3,4.97,0.0
2025-07-13 15:30:00,644672.4,435.51,32.65,17.67,4.55,0.0
2025-07-13 16:30:00,292928.1,218.98,24.24,17.68,4.48,0.0
2025-07-13 17:30:00,100375.5,107.7,15.94,17.23,3.79,0.0
2025-07-13 18:30:00,36343.8,37.92,8.1,16.85,2.28,0.0
2025-07-13 19:30:00,384.3,6.29,1.07,15.16,0.83,0.0
2025-07-13 20:30:00,0.0,0.0,0.0,14.98,1.17,0.0
2025-07-13 21:30:00,0.0,0.0,0.0,11.73,1.72,0.0
2025-07-13 22:30:00,0.0,0.0,0.0,11.25,2.07,0.0
2025-07-13 23:30:00,0.0,0.0,0.0,11.01,2.14,0.0
2025-07-14 00:30:00,0.0,0.0,0.0,10.57,1.86,0.0
2025-07-14 01:30:00,0.0,0.0,0.0,9.95,1.93,0.0
2025-07-14 02:30:00,0.0,0.0,-2.28,10.2,2.41,0.0
2025-07-14 03:30:00,17000.7,22.31,4.22,10.94,2.97,0.0
2025-07-14 04:30:00,88187.7,72.95,11.69,12.34,3.38,0.0
2025-07-14 05:30:00,228530.4,180.05,19.79,14.11,3.38,0.0
2025-07-14 06:30:00,401831.4,278.95,28.19,16.05,3.59,0.0
2025-07-14 07:30:00,619381.8,417.11,36.51,17.2,3.66,0.0
2025-07-14 08:30:00,591529.2,400.13,44.24,18.75,3.93,0.0
2025-07-14 09:30:00,389076.3,268.52,50.69,19.5,4.28,0.0
2025-07-14 10:30:00,1002254.4,680.19,54.88,18.75,3.72,0.0
2025-07-14 11:30:00,460043.7,314.27,55.81,19.66,4.69,0.0
2025-07-14 12:30:00,362376.6,251.91,53.22,19.08,4.97,0.0
2025-07-14 13:30:00,334267.8,234.15,47.81,18.87,3.52,0.0
2025-07-14 14:30:00,360894.3,251.51,40.63,18.38,3.45,0.0
2025-07-14 15:30:00,260006.4,186.96,32.55,18.17,3.52,0.0
2025-07-14 16:30:00,148431.3,116.37,24.14,17.88,2.9,0.0
2025-07-14 17:30:00,67728.3,61.97,15.83,17.42,2.62,0.0
2025-07-14 18:30:00,31311.3,34.12,7.99,16.84,2.9,0.0
2025-07-14 19:30:00,0.0,4.39,0.95,16.26,2.41,0.0
2025-07-14 20:30:00,0.0,0.0,0.0,15.67,2.21,0.0
2025-07-14 21:30:00,0.0,0.0,0.0,15.16,2.14,0.0
2025-07-14 22:30:00,0.0,0.0,0.0,14.94,2.07,0.0
2025-07-14 23:30:00,0.0,0.0,0.0,14.87,2.34,0.0
2025-07-15 00:30:00,0.0,0.0,0.0,14.76,2.28,0.0
2025-07-15 01:30:00,0.0,0.0,0.0,14.57,2.41,0.0
2025-07-15 02:30:00,0.0,0.0,0.0,14.54,2.07,0.0
2025-07-15 03:30:00,0.0,4.8,4.07,14.44,2.14,0.0
2025-07-15 04:30:00,10925.1,17.38,11.54,14.44,2.41,0.0
2025-07-15 05:30:00,43279.5,42.62,19.65,14.43,2.62,0.0
2025-07-15 06:30:00,231806.1,166.99,28.06,14.73,2.83,0.0
2025-07-15 07:30:00,297558.0,208.71,36.37,14.95,2.55,0.0
2025-07-15 08:30:00,453034.8,307.37,44.1,15.29,2.55,0.0
2025-07-15 09:30:00,606407.1,407.08,50.54,15.44,2.41,0.0
2025-07-15 10:30:00,555935.7,375.19,54.72,16.4,2.48,0.0
2025-07-15 11:30:00,409700.4,282.26,55.66,16.57,2.0,0.0
2025-07-15 12:30:00,324916.5,228.09,53.08,16.5,1.72,0.0
2025-07-15 13:30:00,499480.2,341.3,47.68,16.61,1.79,0.0
2025-07-15 14:30:00,399306.0,276.28,40.52,17.17,1.38,0.0
2025-07-15 15:30:00,514266.6,354.97,32.44,17.32,1.1,0.0
2025-07-15 16:30:00,218465.4,165.01,24.03,17.5,1.1,0.0
2025-07-15 17:30:00,94922.1,90.35,15.72,17.06,1.38,0.0
2025-07-15 18:30:00,31732.2,34.44,7.88,16.63,1.38,0.0
2025-07-15 19:30:00,0.0,4.71,0.82,15.72,1.24,0.0
2025-07-15 20:30:00,0.0,0.0,0.0,14.56,1.59,0.0
2025-07-15 21:30:00,0.0,0.0,0.0,14.07,1.93,0.0
2025-07-15 22:30:00,0.0,0.0,0.0,13.32,2.07,0.0
2025-07-15 23:30:00,0.0,0.0,0.0,12.63,1.72,0.0
2025-07-16 00:30:00,0.0,0.0,0.0,12.21,1.72,0.0
2025-07-16 01:30:00,0.0,0.0,0.0,12.76,2.48,0.0
2025-07-16 02:30:00,0.0,0.0,-2.58,12.75,3.03,0.0
2025-07-16 03:30:00,8235.0,14.84,3.92,12.97,2.97,0.0
2025-07-16 04:30:00,48257.1,45.98,11.4,13.31,2.9,0.0
2025-07-16 05:30:00,183805.2,156.17,19.51,14.27,3.1,0.0
2025-07-16 06:30:00,447691.2,309.29,27.92,15.19,4.48,0.0
2025-07-16 07:30:00,704495.1,465.05,36.23,15.49,4.97,0.0
2025-07-16 08:30:00,841031.4,550.99,43.95,15.7,5.1,0.0
2025-07-16 09:30:00,1146623.1,758.22,50.39,16.32,5.24,0.0
2025-07-16 10:30:00,1089216.0,722.49,54.56,16.65,5.1,0.0
2025-07-16 11:30:00,1303563.9,869.77,55.5,16.63,5.31,0.0
2025-07-16 12:30:00,1154473.8,768.86,52.93,17.27,4.97,0.0
2025-07-16 13:30:00,1127664.3,752.82,47.55,17.34,4.76,0.0
2025-07-16 14:30:00,719665.8,478.6,40.4,18.07,4.9,0.0
2025-07-16 15:30:00,570703.8,386.04,32.32,17.73,4.76,0.0
2025-07-16 16:30:00,334487.4,248.63,23.92,17.87,4.55,0.0
2025-07-16 17:30:00,85442.7,90.24,15.61,17.68,4.41,0.0
2025-07-16 18:30:00,26681.4,30.59,7.75,17.12,4.07,0.0
2025-07-16 19:30:00,0.0,4.53,0.7,16.1,3.66,0.0
2025-07-16 20:30:00,0.0,0.0,0.0,14.88,3.59,0.0
2025-07-16 21:30:00,0.0,0.0,0.0,14.06,3.52,0.0
2025-07-16 22:30:00,0.0,0.0,0.0,13.82,3.59,0.0
2025-07-16 23:30:00,0.0,0.0,0.0,14.03,3.72,0.0
2025-07-17 00:30:00,0.0,0.0,0.0,13.89,4.28,0.0
2025-07-17 01:30:00,0.0,0.0,0.0,13.73,4.69,0.0
2025-07-17 02:30:00,0.0,0.0,0.0,13.38,4.62,0.0
2025-07-17 03:30:00,8838.9,15.43,3.77,13.4,4.28,0.0
2025-07-17 04:30:00,47506.8,45.57,11.25,14.11,4.0,0.0
2025-07-17 05:30:00,209169.0,176.34,19.37,15.41,4.07,0.0
2025-07-17 06:30:00,488189.1,338.89,27.77,16.72,4.34,0.0
2025-07-17 07:30:00,845826.0,566.53,36.08,18.0,4.28,0.0
2025-07-17 08:30:00,1077064.8,725.92,43.8,19.18,4.41,0.0
2025-07-17 09:30:00,1270001.7,869.5,50.22,20.05,4.28,0.0
2025-07-17 10:30:00,1345361.1,930.41,54.39,20.58,4.21,0.0
2025-07-17 11:30:00,1344757.2,932.36,55.34,20.96,4.14,0.0
2025-07-17 12:30:00,1234847.4,852.81,52.78,21.26,4.0,0.0
2025-07-17 13:30:00,1112438.7,763.56,47.41,21.35,3.86,0.0
2025-07-17 14:30:00,878345.1,599.33,40.27,21.45,3.72,0.0
2025-07-17 15:30:00,623426.1,431.06,32.21,21.45,3.38,0.0
2025-07-17 16:30:00,348303.9,261.27,23.8,21.26,3.03,0.0
2025-07-17 17:30:00,106158.3,106.64,15.49,20.91,2.69,0.0
2025-07-17 18:30:00,26974.2,31.18,7.63,20.12,1.72,0.0
2025-07-17 19:30:00,0.0,4.93,0.56,18.41,1.79,0.0
2025-07-17 20:30:00,0.0,0.0,0.0,17.73,1.1,0.0
2025-07-17 21:30:00,0.0,0.0,0.0,15.69,0.69,0.0
2025-07-17 22:30:00,0.0,0.0,0.0,13.91,0.9,0.0
2025-07-17 23:30:00,0.0,0.0,0.0,12.5,1.52,0.0
2025-07-18 00:30:00,0.0,0.0,0.0,11.79,1.86,0.0
2025-07-18 01:30:00,0.0,0.0,0.0,11.23,2.0,0.0
2025-07-18 02:30:00,0.0,0.0,0.0,10.92,2.0,0.0
2025-07-18 03:30:00,8344.8,14.84,3.61,10.75,2.0,0.0
2025-07-18 04:30:00,44505.6,43.22,11.1,12.63,1.72,0.0
2025-07-18 05:30:00,207833.1,179.25,19.22,15.59,1.66,0.0
2025-07-18 06:30:00,515309.7,364.67,27.62,18.0,1.31,0.0
2025-07-18 07:30:00,763238.1,524.88,35.93,19.65,1.66,0.0
2025-07-18 08:30:00,1034865.0,715.88,43.64,20.73,2.34,0.0
2025-07-18 09:30:00,971254.2,670.51,50.06,21.57,2.9,0.0
2025-07-18 10:30:00,960347.4,662.84,54.22,22.21,3.31,0.0
2025-07-18 11:30:00,950502.0,654.22,55.17,22.61,3.52,0.0
2025-07-18 12:30:00,1239587.1,866.36,52.62,22.97,3.79,0.0
2025-07-18 13:30:00,808786.8,555.87,47.27,23.57,3.79,0.0
2025-07-18 14:30:00,555697.8,383.79,40.14,23.49,3.66,0.0
2025-07-18 15:30:00,448002.3,315.15,32.08,23.02,3.66,0.0
2025-07-18 16:30:00,318877.5,241.69,23.67,22.58,3.72,0.0
2025-07-18 17:30:00,110330.7,106.52,15.36,21.97,3.72,0.0
2025-07-18 18:30:00,37185.6,39.14,7.49,20.95,3.1,0.0
2025-07-18 19:30:00,0.0,5.16,0.42,19.31,2.69,0.0
2025-07-18 20:30:00,0.0,0.0,0.0,17.74,2.76,0.0
2025-07-18 21:30:00,0.0,0.0,0.0,16.95,2.69,0.0
2025-07-18 22:30:00,0.0,0.0,0.0,16.1,3.1,0.0
2025-07-18 23:30:00,0.0,0.0,0.0,15.68,3.66,0.0
2025-07-19 00:30:00,0.0,0.0,0.0,15.44,4.0,0.0
2025-07-19 01:30:00,0.0,0.0,0.0,15.35,3.79,0.0
2025-07-19 02:30:00,0.0,0.0,0.0,15.27,3.24,0.0
2025-07-19 03:30:00,10357.8,16.92,3.45,15.3,2.62,0.0
2025-07-19 04:30:00,63391.2,57.11,10.94,15.84,2.28,0.0
2025-07-19 05:30:00,173795.1,142.61,19.06,17.17,2.41,0.0
2025-07-19 06:30:00,388600.5,275.35,27.47,18.82,2.41,0.0
2025-07-19 07:30:00,672360.3,459.92,35.77,20.19,2.97,0.0
2025-07-19 08:30:00,961189.2,660.6,43.48,22.09,3.59,0.0
2025-07-19 09:30:00,1037738.1,718.75,49.89,23.39,4.0,0.0
2025-07-19 10:30:00,825860.7,566.45,54.04,23.99,4.14,0.0
2025-07-19 11:30:00,910662.9,624.95,54.99,24.0,4.48,0.0
2025-07-19 12:30:00,626262.6,429.93,52.46,24.13,4.76,0.0
2025-07-19 13:30:00,674172.0,461.06,47.12,23.75,5.17,0.0
2025-07-19 14:30:00,733555.5,502.27,40.0,24.0,5.24,0.0
2025-07-19 15:30:00,396908.7,281.77,31.95,24.21,4.9,0.0
2025-07-19 16:30:00,185763.3,144.91,23.54,23.8,4.69,0.0
2025-07-19 17:30:00,75103.2,70.13,15.23,23.11,3.93,0.0
2025-07-19 18:30:00,29847.3,33.67,7.35,22.18,3.17,0.0
2025-07-19 19:30:00,0.0,3.35,0.27,21.4,3.1,0.0
2025-07-19 20:30:00,0.0,0.0,0.0,20.82,3.17,0.0
2025-07-19 21:30:00,0.0,0.0,0.0,19.99,3.1,0.0
2025-07-19 22:30:00,0.0,0.0,0.0,18.9,2.76,0.0
2025-07-19 23:30:00,0.0,0.0,0.0,18.22,2.28,0.0
2025-07-20 00:30:00,0.0,0.0,0.0,17.3,2.48,0.0
2025-07-20 01:30:00,0.0,0.0,0.0,17.19,3.24,0.0
2025-07-20 02:30:00,0.0,0.0,0.0,16.8,3.79,0.0
2025-07-20 03:30:00,2470.5,9.01,3.28,16.23,3.93,0.0
2025-07-20 04:30:00,15866.1,21.77,10.78,16.0,3.72,0.0
2025-07-20 05:30:00,50544.6,48.52,18.91,15.61,4.07,0.0
2025-07-20 06:30:00,52045.2,48.99,27.31,15.23,4.41,0.0
2025-07-20 07:30:00,245567.7,174.43,35.61,15.59,4.41,0.0
2025-07-20 08:30:00,688281.3,455.66,43.31,16.32,4.41,0.0
2025-07-20 09:30:00,1013655.3,670.84,49.71,16.8,4.76,0.0
2025-07-20 10:30:00,1282281.0,859.49,53.86,17.82,5.59,0.0
2025-07-20 11:30:00,1238891.7,830.48,54.81,18.62,5.72,0.0
2025-07-20 12:30:00,1332111.9,899.84,52.29,18.99,5.72,0.0
2025-07-20 13:30:00,1229522.1,824.16,46.97,19.24,6.21,0.0
2025-07-20 14:30:00,977384.7,649.5,39.86,19.37,6.9,0.0
2025-07-20 15:30:00,637938.0,430.72,31.81,19.4,7.24,0.0
2025-07-20 16:30:00,310331.4,232.03,23.41,19.02,6.97,0.0
2025-07-20 17:30:00,101802.9,98.16,15.09,18.49,6.34,0.0
2025-07-20 18:30:00,26498.4,30.5,7.21,17.69,5.66,0.0
2025-07-20 19:30:00,0.0,3.67,0.11,16.51,4.9,0.0
2025-07-20 20:30:00,0.0,0.0,0.0,15.07,4.55,0.0
2025-07-20 21:30:00,0.0,0.0,0.0,13.96,4.34,0.0
2025-07-20 22:30:00,0.0,0.0,0.0,13.34,4.55,0.0
2025-07-20 23:30:00,0.0,0.0,0.0,12.63,4.9,0.0
2025-07-21 00:30:00,0.0,0.0,0.0,12.15,5.03,0.0
2025-07-21 01:30:00,0.0,0.0,0.0,11.78,5.03,0.0
2025-07-21 02:30:00,0.0,0.0,0.0,11.65,5.03,0.0
2025-07-21 03:30:00,6276.9,12.9,3.11,11.37,5.1,0.0
2025-07-21 04:30:00,67234.2,58.83,10.62,12.23,5.38,0.0
2025-07-21 05:30:00,197017.8,163.72,18.75,13.4,5.52,0.0
2025-07-21 06:30:00,463191.3,318.08,27.15,14.71,6.69,0.0
2025-07-21 07:30:00,732054.9,480.31,35.45,15.61,6.62,0.0
2025-07-21 08:30:00,983826.3,643.75,43.14,16.32,6.9,0.0
2025-07-21 09:30:00,1166753.1,767.52,49.53,16.76,7.17,0.0
2025-07-21 10:30:00,1287606.3,852.14,53.67,17.24,7.03,0.0
2025-07-21 11:30:00,1096664.1,721.14,54.62,17.77,7.24,0.0
2025-07-21 12:30:00,1045442.4,688.15,52.11,18.17,7.1,0.0
2025-07-21 13:30:00,858489.6,564.24,46.8,18.32,7.52,0.0
2025-07-21 14:30:00,702463.8,463.39,39.71,18.35,7.52,0.0
2025-07-21 15:30:00,667657.2,447.64,31.66,18.39,7.66,0.0
2025-07-21 16:30:00,316919.4,237.43,23.26,18.43,7.66,0.0
2025-07-21 17:30:00,69979.2,82.44,14.94,17.77,7.59,0.0
2025-07-21 18:30:00,24814.8,29.1,7.06,17.02,6.97,0.0
2025-07-21 19:30:00,0.0,0.0,-0.05,15.82,6.21,0.0
2025-07-21 20:30:00,0.0,0.0,0.0,14.4,5.72,0.0
2025-07-21 21:30:00,0.0,0.0,0.0,13.55,5.66,0.0
2025-07-21 22:30:00,0.0,0.0,0.0,12.89,5.31,0.0
2025-07-21 23:30:00,0.0,0.0,0.0,12.19,5.38,0.0
2025-07-22 00:30:00,0.0,0.0,0.0,11.76,5.45,0.0
2025-07-22 01:30:00,0.0,0.0,0.0,11.31,5.17,0.0
2025-07-22 02:30:00,0.0,0.0,0.0,10.9,5.03,0.0
2025-07-22 03:30:00,6386.7,12.99,2.94,10.81,5.24,0.0
2025-07-22 04:30:00,47397.0,45.03,10.45,11.62,5.52,0.0
2025-07-22 05:30:00,201922.2,170.45,18.58,13.2,5.52,0.0
2025-07-22 06:30:00,496753.5,339.51,26.99,14.5,6.83,0.0
2025-07-22 07:30:00,763164.9,500.42,35.28,15.33,6.69,0.0
2025-07-22 08:30:00,1122284.1,736.98,42.97,16.17,6.55,0.0
2025-07-22 09:30:00,1182857.1,780.24,49.35,17.01,6.55,0.0
2025-07-22 10:30:00,1272252.6,844.98,53.48,17.43,6.41,0.0
2025-07-22 11:30:00,1319814.3,880.61,54.43,17.8,6.48,0.0
2025-07-22 12:30:00,1106161.8,732.31,51.93,18.09,6.55,0.0
2025-07-22 13:30:00,833436.9,550.49,46.64,18.52,6.83,0.0
2025-07-22 14:30:00,667950.0,444.14,39.55,18.22,6.76,0.0
2025-07-22 15:30:00,510277.2,346.36,31.51,18.33,6.69,0.0
2025-07-22 16:30:00,240956.1,181.38,23.12,18.1,6.48,0.0
2025-07-22 17:30:00,104913.9,92.13,14.79,17.44,6.28,0.0
2025-07-22 18:30:00,33745.2,35.93,6.9,16.82,5.45,0.0
2025-07-22 19:30:00,0.0,0.0,-0.21,15.77,4.69,0.0
2025-07-22 20:30:00,0.0,0.0,0.0,14.73,4.14,0.0
2025-07-22 21:30:00,0.0,0.0,0.0,13.94,4.14,0.0
2025-07-22 22:30:00,0.0,0.0,0.0,12.84,4.14,0.0
2025-07-22 23:30:00,0.0,0.0,0.0,12.27,3.93,0.0
2025-07-23 00:30:00,0.0,0.0,0.0,11.74,3.93,0.0
2025-07-23 01:30:00,0.0,0.0,0.0,11.36,3.79,0.0
2025-07-23 02:30:00,0.0,0.0,0.0,10.8,3.66,0.0
2025-07-23 03:30:00,4995.9,11.58,2.76,10.27,3.66,0.0
2025-07-23 04:30:00,42822.0,41.72,10.28,11.06,3.93,0.0
2025-07-23 05:30:00,189496.5,162.85,18.42,12.73,4.34,0.0
2025-07-23 06:30:00,482735.7,331.23,26.82,14.46,5.45,0.0
2025-07-23 07:30:00,840281.1,553.77,35.12,15.66,5.31,0.0
2025-07-23 08:30:00,997478.1,657.97,42.79,16.66,5.38,0.0
2025-07-23 09:30:00,1259424.3,843.07,49.16,17.77,5.45,0.0
2025-07-23 10:30:00,1297213.8,878.34,53.28,18.63,5.03,0.0
2025-07-23 11:30:00,1065499.2,711.19,54.23,19.34,5.52,0.0
2025-07-23 12:30:00,777933.0,516.7,51.74,19.2,5.59,0.0
2025-07-23 13:30:00,795482.7,530.81,46.46,19.07,5.38,0.0
2025-07-23 14:30:00,465057.9,317.8,39.39,19.26,4.97,0.0
2025-07-23 15:30:00,270144.6,193.85,31.36,19.33,4.9,0.0
2025-07-23 16:30:00,104218.5,86.33,22.96,19.11,4.9,0.0
2025-07-23 17:30:00,41907.0,42.76,14.63,18.61,4.41,0.0
2025-07-23 18:30:00,23295.9,28.01,6.73,17.99,3.86,0.0
2025-07-23 19:30:00,0.0,0.0,-0.38,17.0,3.79,0.0
2025-07-23 20:30:00,0.0,0.0,0.0,15.81,3.38,0.0
2025-07-23 21:30:00,0.0,0.0,0.0,14.53,3.59,0.0
2025-07-23 22:30:00,0.0,0.0,0.0,14.18,3.59,0.0
2025-07-23 23:30:00,0.0,0.0,0.0,13.71,4.9,0.0
2025-07-24 00:30:00,0.0,0.0,0.0,13.79,5.17,0.0
2025-07-24 01:30:00,0.0,0.0,0.0,14.17,5.24,0.0
2025-07-24 02:30:00,0.0,0.0,0.0,14.52,5.03,0.0
2025-07-24 03:30:00,0.0,4.03,2.58,14.8,4.55,0.0
2025-07-24 04:30:00,16287.0,22.04,10.1,15.04,4.48,0.0
2025-07-24 05:30:00,68112.6,60.74,18.25,15.42,4.97,0.0
2025-07-24 06:30:00,60609.6,55.16,26.66,15.9,5.52,0.0
2025-07-24 07:30:00,42602.4,42.27,34.94,15.82,5.72,0.0
2025-07-24 08:30:00,120249.3,95.03,42.61,15.97,5.79,0.0
2025-07-24 09:30:00,440206.5,294.66,48.97,15.58,5.66,0.0
2025-07-24 10:30:00,843282.3,555.36,53.08,17.27,5.24,0.0
2025-07-24 11:30:00,1025239.2,683.75,54.02,18.42,5.52,0.0
2025-07-24 12:30:00,634680.6,424.84,51.54,19.36,6.07,0.0
2025-07-24 13:30:00,909198.9,604.4,46.28,19.51,6.76,0.0
2025-07-24 14:30:00,698657.4,464.24,39.22,20.0,7.45,0.0
2025-07-24 15:30:00,468589.8,320.5,31.2,19.86,8.21,0.0
2025-07-24 16:30:00,328905.9,246.09,22.8,19.19,8.55,0.0
2025-07-24 17:30:00,74755.5,81.59,14.47,19.28,8.76,0.0
2025-07-24 18:30:00,14347.2,20.64,6.56,18.3,7.24,0.0
2025-07-24 19:30:00,0.0,0.0,-0.56,16.89,6.62,0.0
2025-07-24 20:30:00,0.0,0.0,0.0,15.96,6.0,0.0
2025-07-24 21:30:00,0.0,0.0,0.0,15.34,5.66,0.0
2025-07-24 22:30:00,0.0,0.0,0.0,15.01,5.59,0.0
2025-07-24 23:30:00,0.0,0.0,0.0,14.2,4.9,0.0
2025-07-25 00:30:00,0.0,0.0,0.0,13.53,4.07,0.0
2025-07-25 01:30:00,0.0,0.0,0.0,12.51,3.24,0.0
2025-07-25 02:30:00,0.0,0.0,0.0,11.57,2.9,0.0
2025-07-25 03:30:00,4977.6,11.58,2.39,10.82,2.83,0.0
2025-07-25 04:30:00,56162.7,51.14,9.92,11.34,2.69,0.0
2025-07-25 05:30:00,198060.9,162.81,18.07,13.27,2.55,0.0
2025-07-25 06:30:00,382781.1,267.35,26.48,15.22,2.83,0.0
2025-07-25 07:30:00,681089.4,457.38,34.77,16.21,2.9,0.0
2025-07-25 08:30:00,1015467.0,686.79,42.43,17.52,2.83,0.0
2025-07-25 09:30:00,1164136.2,792.06,48.77,18.6,3.52,0.0
2025-07-25 10:30:00,800149.2,537.94,52.87,19.26,3.86,0.0
2025-07-25 11:30:00,332620.8,233.57,53.81,19.57,4.14,0.0
2025-07-25 12:30:00,312051.6,220.71,51.34,19.61,4.21,0.0
2025-07-25 13:30:00,227212.8,166.28,46.09,19.71,4.21,0.0
2025-07-25 14:30:00,238998.0,174.14,39.05,19.71,4.21,0.0
2025-07-25 15:30:00,301437.6,214.97,31.03,19.8,4.28,0.0
2025-07-25 16:30:00,205216.2,154.98,22.63,19.89,4.34,0.0
2025-07-25 17:30:00,104127.0,91.63,14.3,19.69,3.79,0.0
2025-07-25 18:30:00,25986.0,30.27,6.39,19.07,3.45,0.0
2025-07-25 19:30:00,0.0,0.0,-0.75,17.75,3.38,0.0
2025-07-25 20:30:00,0.0,0.0,0.0,17.14,3.66,0.0
2025-07-25 21:30:00,0.0,0.0,0.0,16.61,3.86,0.0
2025-07-25 22:30:00,0.0,0.0,0.0,16.06,4.48,0.0
2025-07-25 23:30:00,0.0,0.0,0.0,16.43,5.38,0.0
2025-07-26 00:30:00,0.0,0.0,0.0,17.3,5.52,0.0
2025-07-26 01:30:00,0.0,0.0,0.0,17.72,4.76,0.0
2025-07-26 02:30:00,0.0,0.0,0.0,17.67,4.55,0.0
2025-07-26 03:30:00,2671.8,9.28,2.2,17.43,4.34,0.0
2025-07-26 04:30:00,36343.8,37.97,9.74,17.45,4.55,0.0
2025-07-26 05:30:00,93384.9,78.75,17.9,17.64,4.97,0.0
2025-07-26 06:30:00,194712.0,145.74,26.31,18.05,5.17,0.0
2025-07-26 07:30:00,317322.0,222.46,34.59,18.96,5.31,0.0
2025-07-26 08:30:00,634955.1,425.15,42.24,18.9,4.76,0.0
2025-07-26 09:30:00,1045625.4,703.31,48.57,19.71,5.24,0.0
2025-07-26 10:30:00,544296.9,369.52,52.66,21.05,6.41,0.0
2025-07-26 11:30:00,164334.0,125.53,53.6,19.85,5.24,0.0
2025-07-26 12:30:00,84033.6,71.61,51.14,17.61,4.97,0.0
2025-07-26 13:30:00,99771.6,82.13,45.9,17.51,4.14,0.0
2025-07-26 14:30:00,528449.1,358.3,38.86,17.87,2.97,0.0
2025-07-26 15:30:00,519646.8,357.83,30.85,19.45,3.31,0.0
2025-07-26 16:30:00,283027.8,216.13,22.46,20.09,4.14,0.0
2025-07-26 17:30:00,74810.4,73.62,14.12,19.99,4.69,0.0
2025-07-26 18:30:00,18958.8,24.62,6.21,19.33,3.45,0.0
2025-07-26 19:30:00,0.0,0.0,-0.94,18.37,3.17,0.0
2025-07-26 20:30:00,0.0,0.0,0.0,16.88,3.17,0.0
2025-07-26 21:30:00,0.0,0.0,0.0,15.72,3.31,0.0
2025-07-26 22:30:00,0.0,0.0,0.0,15.01,2.9,0.0
2025-07-26 23:30:00,0.0,0.0,0.0,14.19,3.03,0.0
2025-07-27 00:30:00,0.0,0.0,0.0,13.49,2.97,0.0
2025-07-27 01:30:00,0.0,0.0,0.0,12.96,2.97,0.0
2025-07-27 02:30:00,0.0,0.0,0.0,12.63,2.69,0.0
2025-07-27 03:30:00,3769.8,10.36,2.01,12.35,2.41,0.0
2025-07-27 04:30:00,44048.1,42.9,9.56,12.78,2.48,0.0
2025-07-27 05:30:00,188892.6,163.15,17.72,14.58,2.76,0.0
2025-07-27 06:30:00,443518.8,310.06,26.13,16.13,3.17,0.0
2025-07-27 07:30:00,743931.6,502.28,34.4,17.41,2.48,0.0
2025-07-27 08:30:00,911962.2,615.13,42.05,18.3,2.97,0.0
2025-07-27 09:30:00,861783.6,581.15,48.37,19.18,3.31,0.0
2025-07-27 10:30:00,1022439.3,694.7,52.44,19.56,3.45,0.0
2025-07-27 11:30:00,846301.8,572.99,53.37,20.21,4.14,0.0
2025-07-27 12:30:00,726564.9,489.78,50.92,20.29,4.76,0.0
2025-07-27 13:30:00,770155.5,519.69,45.7,20.12,4.9,0.0
2025-07-27 14:30:00,479075.7,329.41,38.68,20.34,4.97,0.0
2025-07-27 15:30:00,282131.1,202.56,30.67,20.13,5.1,0.0
2025-07-27 16:30:00,242786.1,181.84,22.28,19.82,5.03,0.0
2025-07-27 17:30:00,63610.8,58.51,13.94,19.42,5.1,0.0
2025-07-27 18:30:00,8802.3,15.66,6.02,18.46,5.66,0.0
2025-07-27 19:30:00,0.0,0.0,-1.13,17.34,5.86,0.0
2025-07-27 20:30:00,0.0,0.0,0.0,16.54,5.38,0.0
2025-07-27 21:30:00,0.0,0.0,0.0,16.3,4.55,0.0
2025-07-27 22:30:00,0.0,0.0,0.0,16.17,4.83,0.0
2025-07-27 23:30:00,0.0,0.0,0.0,16.33,4.9,0.0
2025-07-28 00:30:00,0.0,0.0,0.0,16.34,5.24,0.0
2025-07-28 01:30:00,0.0,0.0,0.0,16.48,5.31,0.0
2025-07-28 02:30:00,0.0,0.0,0.0,16.48,5.52,0.0
2025-07-28 03:30:00,0.0,3.08,1.82,16.56,5.66,0.0
2025-07-28 04:30:00,9882.0,16.56,9.37,16.68,5.52,0.0
2025-07-28 05:30:00,124934.1,115.42,17.53,16.8,5.45,0.0
2025-07-28 06:30:00,423754.8,297.36,25.95,17.9,5.52,0.0
2025-07-28 07:30:00,605418.9,406.25,34.22,18.77,5.52,0.0
2025-07-28 08:30:00,782251.8,520.57,41.85,19.61,6.07,0.0
2025-07-28 09:30:00,747719.7,499.88,48.16,20.98,5.79,0.0
2025-07-28 10:30:00,773577.6,514.18,52.22,19.96,5.1,0.0
2025-07-28 11:30:00,1352717.7,921.67,53.15,20.81,6.0,0.0
2025-07-28 12:30:00,1290717.3,875.6,50.7,20.95,6.14,0.0
2025-07-28 13:30:00,1086196.5,726.54,45.5,20.8,6.69,0.0
2025-07-28 14:30:00,936868.5,624.94,38.48,20.34,6.76,0.0
2025-07-28 15:30:00,534451.5,364.59,30.49,20.11,6.9,0.0
